gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,refseq,exons,direction
CYP27B1,70.07606965901375,1.924709015038269,0.6213579373256443,3.0975849818903307,0.0019510444776886,0.0195588485520964,0.0019510444776886,True,tested,NM_000785,9,up
CYP2C18,273.1772409272509,-1.5378215892881286,0.4545519076934284,-3.383159465970845,0.0007165701169504,0.0084587479198667,0.0007165701169504,True,tested,NM_000772,9,down
CYP2R1,75.60328078223908,-1.915729832881243,0.6494256256469513,-2.949883338793126,0.0031789393946159,0.0288909492040092,0.0031789393946159,True,tested,NM_024514,5,down
CYP3A5,186.1590705779172,-2.9113654679841243,0.6255877565283752,-4.653808258877062,3.2585984250305903e-06,7.870077023763537e-05,3.2585984250305903e-06,True,tested,NM_000777,13,down
CYP4B1,84.2204956986911,-2.232791859479457,0.7112043421546059,-3.1394519509191623,0.0016926417045459,0.0173547048250251,0.0016926417045459,True,tested,NM_000779,12,down
CYP4F11,222.42974732997456,3.67877560128224,0.4877029526796005,7.543066083709021,4.59048382616162e-14,5.242132943223258e-12,4.59048382616162e-14,True,tested,NM_001128932,13,up
CYP4V2,150.55789575237318,-1.3386903920919524,0.473996874360067,-2.824259957197586,0.0047389931148238,0.0398621790747314,0.0047389931148238,True,tested,NM_207352,11,down
CYP4X1,63.00575890941206,-2.473784466985196,0.6808186595035304,-3.633543870241659,0.0002795548886202,0.003910790492469,0.0002795548886202,True,tested,NM_178033,12,down
CYP7B1,263.092213968596,-1.7087262453168155,0.544514821963077,-3.1380711348802968,0.0017006359924517,0.0173971584583237,0.0017006359924517,True,tested,NM_004820,6,down
CYR61,1164.4373082272334,-1.6648887505720105,0.3865169041153435,-4.307415103571197,1.6517345922242512e-05,0.0003305356881125,1.6517345922242512e-05,True,tested,NM_001554,5,down
CYSLTR1,57.88991199801304,-3.823339019274824,0.9120192118410634,-4.19216938594613,2.7629957052011432e-05,0.0005137704934308,2.7629957052011432e-05,True,tested,NM_006639,3,down
CYYR1,125.24776258050754,-2.1273239179608834,0.5206910504479005,-4.085578033520934,4.396722036728512e-05,0.0007802696236126,4.396722036728512e-05,True,tested,NM_052954,4,down
DAAM2,261.08632665869777,-1.5649058313324289,0.4453688128015828,-3.5137301632963984,0.0004418614242593,0.0057441301525171,0.0004418614242593,True,tested,NM_015345,25,down
DAB2,823.3969050701603,-1.9550069421257656,0.4243522122232673,-4.607038412461874,4.0844457199811045e-06,9.570546261307188e-05,4.0844457199811045e-06,True,tested,NM_001343,15,down
DARC,264.4102029951958,-4.269998528168416,0.6293463773444598,-6.784814661499704,1.1623563263398329e-11,9.181741025959611e-10,1.1623563263398329e-11,True,tested,NM_002036,2,down
DARS2,376.9127574607817,1.424602396938717,0.4537991157217304,3.139279799329276,0.0016936364932069,0.0173547048250251,0.0016936364932069,True,tested,NM_018122,17,up
DCBLD1,195.9819024164211,1.636517070760483,0.4960126714216835,3.2993452890424315,0.000969106292512,0.0108659879499807,0.000969106292512,True,tested,NM_173674,15,up
DCLK1,328.7314502931608,-4.445674575105133,0.6400443130930219,-6.94588559598531,3.760934649727126e-12,3.2387196254125563e-10,3.760934649727126e-12,True,tested,NM_004734,18,down
DCLK2,61.77229524692652,-1.8999481343292877,0.6295750309468715,-3.017826376423782,0.0025459472400285,0.0242435547076773,0.0025459472400285,True,tested,NM_001040260,16,down
DCN,3386.411702960684,-2.016388796028858,0.3780664596326747,-5.333424176235996,9.637781775649185e-08,3.4323571299989942e-06,9.637781775649185e-08,True,tested,NM_001920,8,down
DDIT4,935.5322470581164,1.4536662676583003,0.4226165122685196,3.43968166282788,0.0005823987782869,0.0071899900877584,0.0005823987782869,True,tested,NM_019058,3,up
DDIT4L,410.899666772143,-6.078698082043235,0.8188353538893844,-7.423590167632648,1.139875046889821e-13,1.2345904373839643e-11,1.139875046889821e-13,True,tested,NM_145244,3,down
DDN,274.5435735471674,-3.589606673784097,0.6282535746575784,-5.713627138119455,1.1059317767546062e-08,4.647567698633557e-07,1.1059317767546062e-08,True,tested,NM_015086,2,down
DDR1,3041.0578859505963,1.5051411079691248,0.4068551911468122,3.6994516494346503,0.0002160657968421,0.0031396780935318,0.0002160657968421,True,tested,NM_001954,19,up
DDR2,284.8636428972984,-1.2351654617657155,0.4441386986615664,-2.781035441153736,0.0054185821296173,0.044164176767851,0.0054185821296173,True,tested,NM_001014796,19,down
DDX26B,174.83738038799888,-1.450859463975271,0.4944247915381657,-2.934439147886612,0.0033415106767376,0.0300050522818854,0.0033415106767376,True,tested,NM_182540,17,down
DDX28,217.4757780239576,1.3538156700562949,0.4730111948725956,2.862121837139481,0.0042081510587065,0.0364174917815244,0.0042081510587065,True,tested,NM_018380,1,up
DENND5B,207.16541690955975,-2.2697217740747178,0.4996506211162109,-4.542617737578707,5.555994693744077e-06,0.0001260718795949,5.555994693744077e-06,True,tested,NM_144973,21,down
DEPDC6,244.11543715293297,-3.404917995318871,0.6515266114128181,-5.226061277735681,1.7315899322849878e-07,5.8874057697689575e-06,1.7315899322849878e-07,True,tested,NM_022783,9,down
DES,12329.639351871245,-5.323014482146528,0.5407231586737347,-9.844250975309835,7.257781191014705e-23,7.625024919280049e-20,7.257781191014705e-23,True,tested,NM_001927,9,down
DFNA5,196.9468929142573,1.4503100057729057,0.4883470859266483,2.9698344631685747,0.0029796026099473,0.0275560783627705,0.0029796026099473,True,tested,NM_001127453,10,up
DHCR7,548.0088750402753,1.6904647693555768,0.5580173844670699,3.0294123738995005,0.002450299730487,0.0235309405562125,0.002450299730487,True,tested,NM_001360,9,up
DIO2,2228.5164182892404,-1.7523686814388844,0.3926685884006697,-4.46271673671745,8.092700427792063e-06,0.0001767607290943,8.092700427792063e-06,True,tested,NM_000793,3,down
DKFZP564O0823,236.41729306229388,-1.5780941892133318,0.4398427429479088,-3.587860012505032,0.000333403202493,0.0045080232244422,0.000333403202493,True,tested,NM_015393,4,down
DLC1,489.5439070664709,-1.7858639858282896,0.4185869533316552,-4.266411008785819,1.9864267812171367e-05,0.0003864703659901,1.9864267812171367e-05,True,tested,NM_182643,18,down
DLG2,50.65411467986294,-3.643834320576189,0.7742142180660169,-4.706493675198149,2.520138006356509e-06,6.22978115171329e-05,2.520138006356509e-06,True,tested,NM_001364,23,down
DMD,1258.569396555702,-3.506219191411008,0.5401383137217173,-6.49133583443117,8.507858595181641e-11,5.517503851912242e-09,8.507858595181641e-11,True,tested,NM_000109,79,down
DMPK,794.3209623840416,-1.6701105919990742,0.4024373365705315,-4.149989179014381,3.324909926289154e-05,0.0006043512748372,3.324909926289154e-05,True,tested,NM_001081560,15,down
DNAH1,523.0597807125208,-1.2591874054634091,0.4282980990366643,-2.939978973279582,0.0032823452046819,0.0295748874102814,0.0032823452046819,True,tested,NM_015512,78,down
DNAJA4,671.5512660713647,-1.297962446273841,0.4516457584838946,-2.873850627161653,0.004055006955164,0.0352081843561599,0.004055006955164,True,tested,NM_018602,8,down
DNAJC2,389.22410934249496,1.3960007386733628,0.4341436331172711,3.215527378922252,0.0013020507383009,0.0139300866156717,0.0013020507383009,True,tested,NM_014377,17,up
DNASE1L3,148.64097502392596,-1.851874508887691,0.5007335379918771,-3.698323296486946,0.0002170283551176,0.0031493092525771,0.0002170283551176,True,tested,NM_004944,10,down
DNMT3B,132.51570950290065,1.9425491937606745,0.5355277267790994,3.6273550306050897,0.0002863394481297,0.0039767984241134,0.0002863394481297,True,tested,NM_006892,23,up
DOCK10,314.61095579114084,-1.5919171823597118,0.4653458120500608,-3.420933725279679,0.0006240653810376,0.0075534918124209,0.0006240653810376,True,tested,NM_014689,56,down
DOCK2,303.1125925403375,-1.435274158465871,0.4691366398105467,-3.0593947192985893,0.0022178472459009,0.0218375849722918,0.0022178472459009,True,tested,NM_004946,52,down
DOCK3,95.63946310699453,-1.967480933619853,0.5402075838672024,-3.642083140586774,0.0002704406934232,0.0037933910882572,0.0002704406934232,True,tested,NM_004947,53,down
DOCK4,575.3379756172891,-1.2740346654610983,0.4028432191461123,-3.162606703822915,0.0015636342051791,0.0162255166836458,0.0015636342051791,True,tested,NM_014705,52,down
DOCK8,424.9230820660273,-1.4107759636414152,0.4620292776083741,-3.053434126391486,0.0022623838613564,0.0221722060143755,0.0022623838613564,True,tested,NM_203447,47,down
DPT,267.34443898625085,-3.539614299604109,0.5052675815912002,-7.005425300505277,2.462366845103127e-12,2.1739181575339034e-10,2.462366845103127e-12,True,tested,NM_001937,4,down
DPYD,560.5818709069613,-2.022323670159216,0.5571172854788469,-3.629978323901784,0.0002834450216051,0.003954679146061,0.0002834450216051,True,tested,NM_000110,23,down
DPYSL3,1313.451813000203,-1.7564411503337527,0.4636044856094671,-3.788662976426311,0.0001514602184654,0.002329781925619,0.0001514602184654,True,tested,NM_001387,14,down
DSEL,225.52709040070263,-2.1182728070723646,0.4647831070165785,-4.557551199890764,5.175347695857885e-06,0.0001184579583718,5.175347695857885e-06,True,tested,NM_032160,2,down
DSG2,1335.4463808237772,2.494200706459172,0.3939869470600575,6.330668376378895,2.4410147778605713e-10,1.4407472615844472e-08,2.4410147778605713e-10,True,tested,NM_001943,15,up
DUSP1,2471.5725567263794,-1.3735865004258208,0.3796044593571762,-3.618467767085397,0.000296352400733,0.0040859295565633,0.000296352400733,True,tested,NM_004417,4,down
DUSP10,278.35003549989005,1.6727825565163308,0.4638782936730033,3.606080688258087,0.0003108565143359,0.0042358735922357,0.0003108565143359,True,tested,NM_007207,4,up
DUSP26,93.06452245786254,-7.674161347203875,2.6802124088270767,-2.863266106048016,0.0041929825443341,0.0363161373543075,0.0041929825443341,True,tested,NM_024025,4,down
DUSP27,306.73052168899284,-5.90890139158325,0.9170021689890068,-6.443715829045206,1.1658328127507454e-10,7.423175473187476e-09,1.1658328127507454e-10,True,tested,NM_001080426,5,down
DYRK1B,138.09852366997418,-1.573918236731163,0.4863416330899435,-3.2362399795620296,0.0012111551428413,0.0132132875708107,0.0012111551428413,True,tested,NM_006484,12,down
DYSF,1262.644633282949,-2.14483292355372,0.4337894239622524,-4.944410363818274,7.637467228826015e-07,2.2043744699463217e-05,7.637467228826015e-07,True,tested,NM_001130978,56,down
E2F7,184.4212529476622,1.7709373944997129,0.4840024280114647,3.658943203602614,0.0002532574550539,0.0035907190591046,0.0002532574550539,True,tested,NM_203394,13,up
EBF1,232.2723641697228,-1.925305886565211,0.4910417044684682,-3.9208602223496944,8.823343377174034e-05,0.0014371790003192,8.823343377174034e-05,True,tested,NM_024007,16,down
ECE2,63.7844011505205,2.30613436227246,0.6119641111754153,3.7684143892735937,0.000164287810359,0.0024798961718851,0.000164287810359,True,tested,NM_014693,19,up
ECM1,2743.236884415482,-2.670269651380244,0.4479948020772271,-5.960492485624717,2.514788684492164e-09,1.1794807999676197e-07,2.514788684492164e-09,True,tested,NM_004425,10,down
ECM2,104.73610948187536,-1.6092865265212242,0.5781971613981626,-2.783283339941935,0.0053811789462992,0.0439274794171095,0.0053811789462992,True,tested,NM_001393,10,down
EDIL3,362.707736822026,2.8422696055900785,0.4685275814840063,6.066386949061828,1.3081973302904035e-09,6.482981675486311e-08,1.3081973302904035e-09,True,tested,NM_005711,11,up
EDNRB,123.72462029011244,-3.801829328290917,0.6242600354786126,-6.090137302119781,1.1281389177598664e-09,5.6439178428500763e-08,1.1281389177598664e-09,True,tested,NM_001122659,7,down
EEF1A2,410.8824017315703,-3.8444301323320063,0.464773525067114,-8.271620316103128,1.3215057612401695e-16,2.4357437767700394e-14,1.3215057612401695e-16,True,tested,NM_001958,8,down
EFEMP1,544.6387191941036,-2.007263048463196,0.4827715720739945,-4.157790484307022,3.2134053057686955e-05,0.0005850959470087,3.2134053057686955e-05,True,tested,NM_001039348,12,down
EFNA1,553.9322187356456,1.2960538201716365,0.3990338582415951,3.2479795721668814,0.0011622761477469,0.0127329230534194,0.0011622761477469,True,tested,NM_004428,5,up
EFNB1,1680.999046965755,1.9036249352405312,0.398304104000526,4.77932543531617,1.7588430536686817e-06,4.529020863196856e-05,1.7588430536686817e-06,True,tested,NM_004429,5,up
EFNB2,629.0390365077803,1.2225584723801128,0.407664688804389,2.9989314894200634,0.0027092822112415,0.0253687334325347,0.0027092822112415,True,tested,NM_004093,5,up
EGF,126.81465896965578,-3.5808634577787304,0.7269240201190607,-4.9260491587445845,8.390889598185538e-07,2.3761370921438616e-05,8.390889598185538e-07,True,tested,NM_001963,24,down
EGFL8,98.3665441929538,-1.665632632606379,0.5460919870946831,-3.050095353839328,0.0022876872168013,0.0223368419142335,0.0022876872168013,True,tested,NM_030652,9,down
EGFLAM,114.11697716108957,-1.8015125067404167,0.5616429236694693,-3.207576256761706,0.0013385856757332,0.0142628611655718,0.0013385856757332,True,tested,NM_152403,22,down
EIF4E3,274.4187914808039,-1.8496143619962453,0.45464696079486,-4.068243101774092,4.73689474206542e-05,0.0008349969154385,4.73689474206542e-05,True,tested,NM_001134649,8,down
ELMO1,251.65069274116527,-1.7789560740117902,0.4439166939128909,-4.007409719898644,6.138831543809131e-05,0.0010504000683918,6.138831543809131e-05,True,tested,NM_014800,22,down
ELMO3,508.5206318131275,1.144424677204162,0.4147713184238407,2.75917023759756,0.0057948338848154,0.0464382340151571,0.0057948338848154,True,tested,NM_024712,20,up
ELN,1235.6510925403902,-1.7538526897478548,0.4757766109369246,-3.6862944697808384,0.0002275430483917,0.0032792417920493,0.0002275430483917,True,tested,NM_000501,33,down
ELTD1,211.7478702640583,-3.0254626638551825,0.528586213618041,-5.7236881816244205,1.0423598943061313e-08,4.433616619263244e-07,1.0423598943061313e-08,True,tested,NM_022159,15,down
EMG1,310.11822516619367,1.2778870707374652,0.431647525608398,2.960487423010964,0.0030715266252524,0.0281092846035731,0.0030715266252524,True,tested,NM_006331,6,up
EMP1,10083.957855040271,-2.9095479846258216,0.4346278800610237,-6.694342719609491,2.1664314925320928e-11,1.5916454028351166e-09,2.1664314925320928e-11,True,tested,NM_001423,5,down
ENG,687.0079662449343,-1.2825003266262225,0.4272113275084176,-3.0020279052665155,0.0026818759039406,0.0251794354305638,0.0026818759039406,True,tested,NM_001114753,15,down
ENO2,434.1083943954675,1.838527655183552,0.6163235291635352,2.983056086920409,0.0028538569135587,0.0265567942726729,0.0028538569135587,True,tested,NM_001975,12,up
ENO3,1010.8898659428548,-5.219113497321286,0.5731908692174257,-9.105367474619602,8.597488756939859e-20,3.4740468030926976e-17,8.597488756939859e-20,True,tested,NM_001976,12,down
ENPP2,167.43537611035018,-2.943541862019321,0.5535133503942589,-5.3179238764931,1.0495796054233753e-07,3.687920847684943e-06,1.0495796054233753e-07,True,tested,NM_001130863,26,down
ENPP4,87.88834162128553,-3.018885549374957,0.7056273101924602,-4.278300323369789,1.8832582041717817e-05,0.0003726084876276,1.8832582041717817e-05,True,tested,NM_014936,4,down
ENTPD1,518.5938281645525,-1.435317772703215,0.4500183231431979,-3.1894651815021544,0.0014253630848744,0.015080427562629,0.0014253630848744,True,tested,NM_001098175,10,down
ENTPD7,1091.714798563051,1.168391205056163,0.3840345557419698,3.042411646521717,0.0023469070351095,0.0227669485788186,0.0023469070351095,True,tested,NM_020354,13,up
EPB41L2,580.1926775313342,-1.7308724059499072,0.4531685300876741,-3.819489419565469,0.000133728195244,0.0020906970524322,0.000133728195244,True,tested,NM_001431,20,down
EPB41L4A,200.4576187984783,-2.3384513882394806,0.6755031694399349,-3.461791882010427,0.0005365919182743,0.0067514187944798,0.0005365919182743,True,tested,NM_022140,23,down
EPB41L4B,105.82100867574152,2.6174572104725944,0.5742959603546461,4.557679996314498,5.172175998092443e-06,0.0001184579583718,5.172175998092443e-06,True,tested,NM_019114,26,up
EPDR1,112.85270637226864,-2.5902575420481355,0.5767354976594384,-4.4912400096060665,7.080970124408908e-06,0.0001570424602606,7.080970124408908e-06,True,tested,NM_017549,3,down
EPHA3,134.34175422827525,-1.9035285024888449,0.5045926005835514,-3.772406690640037,0.0001616804385836,0.0024475715961954,0.0001616804385836,True,tested,NM_005233,17,down
EPHB2,143.70286108554672,1.3822406665337728,0.498070916791776,2.775188472029644,0.0055169725949711,0.0447618405792,0.0055169725949711,True,tested,NM_004442,16,up
EPHB4,1635.3136120485294,1.5316467959389677,0.3983324000408247,3.8451474090031095,0.0001204799897934,0.0019091444536504,0.0001204799897934,True,tested,NM_004444,17,up
EPHX2,256.4904230108738,-1.3540945214912925,0.4436492506460002,-3.052173579735766,0.0022719068075509,0.0222447837093476,0.0022719068075509,True,tested,NM_001979,19,down
EPM2A,95.6898540264291,-1.960639679257256,0.5583076729736068,-3.511754851611976,0.0004451584211098,0.0057738695952844,0.0004451584211098,True,tested,NM_005670,4,down
EPS8L1,669.5816249237104,-1.9684472859584452,0.3949363550345441,-4.984213939449232,6.221421293520924e-07,1.852616542600744e-05,6.221421293520924e-07,True,tested,NM_133180,20,down
ERAP2,261.60382131870085,-1.4531815476069705,0.489616436717216,-2.967999925309438,0.0029974440344175,0.027672361182417,0.0029974440344175,True,tested,NM_001130140,19,down
ESAM,268.2202574012905,-2.220853463165566,0.4663560744648592,-4.762141172309124,1.9154959989406904e-06,4.896399261525765e-05,1.9154959989406904e-06,True,tested,NM_138961,7,down
ESPN,171.37581809817144,1.5201271935035865,0.5007183312063186,3.035892833883937,0.00239824587553,0.0231793663002014,0.00239824587553,True,tested,NM_031475,13,up
ETV4,267.77396875984306,1.9668119657389505,0.4328772645778669,4.543578807856646,5.530711465498683e-06,0.0001257698152738,5.530711465498683e-06,True,tested,NM_001079675,13,up
EVI1,140.92136169201893,-1.5852913068697685,0.502739328857591,-3.1533067255194345,0.001614320878504,0.0166601720526164,0.001614320878504,True,tested,NM_001105077,17,down
EXPH5,738.1921108787319,-1.5402085929240512,0.5443555858188261,-2.829416346683117,0.0046632989310331,0.0393515008589831,0.0046632989310331,True,tested,NM_015065,6,down
EYA2,95.78311564251722,-4.3959661867421165,0.8887139660350529,-4.946435360248102,7.558481072437104e-07,2.1875868360061764e-05,7.558481072437104e-07,True,tested,NM_005244,16,down
EYA4,58.22170648977933,-3.192424448304715,0.7091872506768021,-4.501525436699649,6.7467488860582e-06,0.0001511329292045,6.7467488860582e-06,True,tested,NM_004100,20,down
F11R,3043.4389737481274,1.278837031400564,0.423317953200143,3.020984632787202,0.0025195414688712,0.0240420551062323,0.0025195414688712,True,tested,NM_016946,10,up
F13A1,1200.826555676205,-2.501077716312131,0.4106141783766184,-6.091065160487771,1.12161882944428e-09,5.638147091933784e-08,1.12161882944428e-09,True,tested,NM_000129,15,down
F2RL1,363.63195527663765,1.554429305509847,0.4249170052459565,3.658195097675816,0.0002539976730125,0.0035963605831124,0.0002539976730125,True,tested,NM_005242,2,up
F8,148.55743274032912,-2.26253881258163,0.5212721152195043,-4.340417886402554,1.422120049990513e-05,0.0002918836034378,1.422120049990513e-05,True,tested,NM_000132,26,down
FADS1,398.68282753776543,1.6369533712597175,0.5451606811590015,3.002698888297639,0.0026759705483746,0.0251642843263834,0.0026759705483746,True,tested,NM_013402,12,up
FAM107A,103.78271486445212,-3.3044459677439124,0.674109530015576,-4.901942222456875,9.489374893073174e-07,2.637443720281131e-05,9.489374893073174e-07,True,tested,NM_007177,5,down
FAM134B,257.61958277046136,-2.759481705159049,0.4717951133290894,-5.848898445953675,4.948390741621441e-09,2.212246516232973e-07,4.948390741621441e-09,True,tested,NM_001034850,9,down
FAM13A1,378.5604992109632,-2.31578286761122,0.4647858044788012,-4.982473314149685,6.277665040604083e-07,1.852616542600744e-05,6.277665040604083e-07,True,tested,NM_014883,24,down
FAM13C1,125.8929324890412,-3.7101184671436873,0.6872181861846379,-5.398748958815932,6.710719738299847e-08,2.4912657798790883e-06,6.710719738299847e-08,True,tested,NM_198215,14,down
FAM171A1,156.73913956980985,-1.9838746372726788,0.5116664505857772,-3.8772810587863553,0.0001056303097255,0.0016994671270702,0.0001056303097255,True,tested,NM_001010924,8,down
FAM174B,75.67905114742437,-2.4254852801966864,0.5882542083860967,-4.123192398148957,3.736573389812147e-05,0.0006733523161812,3.736573389812147e-05,True,tested,NM_207446,3,down
FAM20A,223.47873358293745,-1.6857289765847527,0.5139252607144056,-3.280105309946095,0.0010376834503986,0.0115486253494574,0.0010376834503986,True,tested,NM_017565,11,down
FAM3D,143.88332125854467,-4.941361314905008,0.7210267911492073,-6.853228445269319,7.2201643991838384e-12,5.880236215335303e-10,7.2201643991838384e-12,True,tested,NM_138805,10,down
FAM46B,605.4573701659277,-1.7573086500270372,0.4899752250692001,-3.5865255223442154,0.0003351132790651,0.0045253214779672,0.0003351132790651,True,tested,NM_052943,2,down
FAM46C,296.04299032678495,-1.476965833512455,0.4903675772788916,-3.0119565443301024,0.0025956975308982,0.0246345061062488,0.0025956975308982,True,tested,NM_017709,2,down
FAM63A,361.19344860938446,-1.8424838108087167,0.4314706567923296,-4.270241282469225,1.9526160970009985e-05,0.0003827273267741,1.9526160970009985e-05,True,tested,NM_018379,11,down
FAM64A,97.23810104660716,2.135096603881098,0.601093367097667,3.5520215672820465,0.0003822835249687,0.005084195800163,0.0003822835249687,True,tested,NM_019013,6,up
FAM65B,172.38262083673257,-1.6218553055575775,0.5296332906452172,-3.062223115887936,0.0021969962632709,0.021652572928635,0.0021969962632709,True,tested,NM_014722,23,down
FAM78A,111.44490862006936,-1.5463465237815268,0.5124370820647774,-3.0176319745456133,0.0025475808487793,0.0242435547076773,0.0025475808487793,True,tested,NM_033387,2,down
FAM83A,581.1804786035826,1.9647278823679264,0.5062416845332569,3.881007713103199,0.0001040245414203,0.0016761991290826,0.0001040245414203,True,tested,NM_207006,5,up
FAM83H,3024.828864262811,1.5390021033759018,0.425934320931089,3.6132380692207553,0.0003023968176951,0.0041546417119233,0.0003023968176951,True,tested,NM_198488,5,up
FANCB,86.78817431111537,1.70558557769682,0.6130709883587963,2.7820360285889696,0.0054019042886865,0.0440624273734016,0.0054019042886865,True,tested,NM_001018113,10,up
FANCE,284.8858652576909,2.0091262398251346,0.4554274645061123,4.411517522343385,1.026486455163193e-05,0.0002178639736958,1.026486455163193e-05,True,tested,NM_021922,10,up
FAT1,7059.8503706901,1.7854477239753217,0.4088748585117685,4.366733945134294,1.2611819486981973e-05,0.0002644706098407,1.2611819486981973e-05,True,tested,NM_005245,27,up
FAT4,754.3825908736726,-3.1914563050660187,0.433809377746231,-7.356817230753713,1.883469479345521e-13,1.939973563725887e-11,1.883469479345521e-13,True,tested,NM_024582,17,down
FBLN1,1063.1255035396202,-1.5542797772208934,0.5050566629531021,-3.077436436800792,0.0020878936165749,0.0207525168739228,0.0020878936165749,True,tested,NM_006486,17,down
FBLN5,142.1271961559059,-2.126402696278935,0.5004471397021865,-4.249005594365763,2.1472155720488096e-05,0.0004146810073519,2.1472155720488096e-05,True,tested,NM_006329,11,down
FBN1,4400.247493291017,-1.6243785234620147,0.4000805762593509,-4.060128433750847,4.9045729980984834e-05,0.0008631062632834,4.9045729980984834e-05,True,tested,NM_000138,66,down
FBXL7,145.2209506373712,-1.615108944910907,0.5266492110829353,-3.066764196968605,0.0021638948639104,0.021366428045341,0.0021638948639104,True,tested,NM_012304,4,down
FBXO10,347.6403152760729,-1.584182676519191,0.4799752750686862,-3.3005505883453865,0.0009649531542914,0.0108352154701806,0.0009649531542914,True,tested,NM_012166,11,down
FBXO2,186.6614888213463,2.1924574543689266,0.5742977138381984,3.817632216774984,0.0001347385828211,0.002103363374619,0.0001347385828211,True,tested,NM_012168,6,up
FBXO41,451.0897239688782,1.838863581578853,0.4543573290210406,4.047174908658066,5.1839505289875794e-05,0.0009092251128137,5.1839505289875794e-05,True,tested,NM_001080410,13,up
FBXO45,1010.5613887958056,1.6302670397110253,0.4302254655289587,3.789331804677404,0.0001510530443626,0.0023269256364727,0.0001510530443626,True,tested,NM_001105573,3,up
FCGRT,484.911391066209,-1.2509752976518342,0.422545398155047,-2.960570161487848,0.0030707017078062,0.0281092846035731,0.0030707017078062,True,tested,NM_001136019,7,down
FCHO2,628.6653902329107,-1.302681607058244,0.4235354645076239,-3.0757320607677108,0.0020998645166595,0.0208517737353737,0.0020998645166595,True,tested,NM_138782,26,down
FERMT2,281.26290502410603,-1.7270436733154118,0.4879318483682817,-3.539518232086937,0.0004008580800927,0.0052642687368184,0.0004008580800927,True,tested,NM_001134999,16,down
FES,187.19582840019177,-1.5057173554290997,0.5362653002270574,-2.807784420867005,0.0049883607994823,0.0414618026577227,0.0049883607994823,True,tested,NM_002005,19,down
FGD5,397.43888526087017,-1.2743276154187764,0.460260945852965,-2.7687068105619224,0.0056279254786533,0.0453775787250442,0.0056279254786533,True,tested,NM_152536,20,down
FGF2,113.69215172601936,-2.323171662877011,0.5192155826285701,-4.474387404006194,7.663069440705548e-06,0.0001687803093166,7.663069440705548e-06,True,tested,NM_002006,3,down
FGL2,355.6559124427972,-2.744157094732978,0.5057331105777406,-5.426097357157615,5.7599549411101186e-08,2.15352621392537e-06,5.7599549411101186e-08,True,tested,NM_006682,2,down
FHDC1,1062.9413205118142,1.5179796759184108,0.5180115792862897,2.930397189209294,0.0033852899432148,0.030346293637726,0.0033852899432148,True,tested,NM_033393,11,up
FHL1,3806.770918668099,-4.6095053363634,0.5055601098016675,-9.117620727971833,7.679162561660994e-20,3.227091274912416e-17,7.679162561660994e-20,True,tested,NM_001449,7,down
FIBIN,106.0694268871323,-3.293665678867836,0.6726860751662096,-4.896289369530988,9.766322264206318e-07,2.7001310975724105e-05,9.766322264206318e-07,True,tested,NM_203371,1,down
FILIP1,224.0191708578947,-3.520783821436752,0.4817740168900665,-7.307957046260012,2.712344597889861e-13,2.6738735406708296e-11,2.712344597889861e-13,True,tested,NM_015687,6,down
FILIP1L,313.78141020449607,-1.9475182309774548,0.5086349669434492,-3.828911414959763,0.0001287113224145,0.0020212872246444,0.0001287113224145,True,tested,NM_182909,6,down
FKBP4,1255.43463238984,1.0673141584309422,0.3821468118965197,2.7929427256872077,0.0052230938967842,0.0429693305497952,0.0052230938967842,True,tested,NM_002014,10,up
FLI1,204.77327180491832,-1.9705061614113448,0.4593620625280714,-4.289658032635049,1.7894844207260286e-05,0.0003547230815876,1.7894844207260286e-05,True,tested,NM_002017,9,down
FLJ41562,322.8410107116343,-4.521179288810312,0.5777047926481318,-7.826106596910422,5.032107129008051e-15,6.777861217610076e-13,5.032107129008051e-15,True,tested,NM_001129907,4,down
FLNC,5852.736612159185,-4.394389674627975,0.4791923753600101,-9.170408171303928,4.7123132873727127e-20,2.2503437907789876e-17,4.7123132873727127e-20,True,tested,NM_001458,48,down
FLT4,182.1726936403868,-1.642859550453286,0.5187940779939438,-3.166689097157474,0.0015418506477799,0.0160541951492329,0.0015418506477799,True,tested,NM_002020,30,down
FMO2,753.6183139706104,-4.805481649749339,0.5884386629780395,-8.166495426097928,3.1747743263911197e-16,5.3797063021072753e-14,3.1747743263911197e-16,True,tested,NM_001460,10,down
FNBP1,562.7346802889435,-1.132481717894351,0.4016374857674624,-2.8196614061816634,0.0048074346770338,0.0403409814032886,0.0048074346770338,True,tested,NM_015033,17,down
FNDC1,308.9726034610736,-1.4424558069453284,0.483085497162771,-2.985922399693375,0.0028272437738691,0.0263792389771486,0.0028272437738691,True,tested,NM_032532,23,down
FNDC4,62.56221082137438,-2.451445205862463,0.6712924530249139,-3.651828938067149,0.0002603793108057,0.0036669504548601,0.0002603793108057,True,tested,NM_022823,7,down
FOSB,2991.7563644025013,-1.3951025827448775,0.4287579949181307,-3.2538229007514268,0.0011386324000491,0.0125130460197865,0.0011386324000491,True,tested,NM_006732,4,down
FOXC1,145.3847148340966,1.4777979980297868,0.491353328237409,3.0076075872549164,0.0026331290197792,0.0248835718769529,0.0026331290197792,True,tested,NM_001453,1,up
